principio_activo,unidad_de_dispensacion,concentracion,unidad_base,nombre_comercial,fabricante,precio_por_tableta,factoresprecio
Tinidazol,Frasco,Tinidazol 20 g,ml,Tinidazol,Pentacoop,2268.0,Bajo
Tinidazol,Frasco,Tinidazol 20 mg,ml,Tinidazol,Pentacoop,1032.0,Medio
Naproxeno,Tableta,Naproxeno 500 mg,mg,Ainedap,Coopidrogas,811.8869016,Medio
Mebendazol,Frasco,Mebendazol 2 mg,ml,Chalver Zakor,Chalver,8100.0,Medio
Mebendazol,Frasco,Mebendazol 2 mg,ml,Chalver Zakor,Chalver,8100.0,Medio
Olanzapina,Tableta,Olanzapina 5 mg,mg,Olazap,Mega Labs,164.3995399,Medio
Metronidazol,Bolsa,Metronidazol 500 g,ml,Metronidazol,Baxter,4025.922481,Medio
Metronidazol,Bolsa,Metronidazol 500 g,ml,Metronidazol,Baxter,3520.0,Medio
Everolimus,Tableta,"Everolimus 0,75 mg",mg,Certican,Novartis,17913.0,Medio
Everolimus,Tableta,Everolimus 1 mg,mg,Certican,Novartis,23884.0,Medio
Everolimus,Tableta,"Everolimus 0,5 mg",mg,Certican,Novartis,11942.0,Medio
Gentamicina,Ampolla,Gentamicina 40 mcg,ml,Gentamicina,Vitalis,1814.925373,Medio
Gentamicina,Ampolla,Gentamicina 40 mcg,ml,Gentamicina,Vitalis,966.9132029,Medio
Sumatriptan,Tableta,Sumatriptan 100 mg,mg,Sitran,Farmacol Chinoin,25728.0,Alto
Sumatriptan,Tableta,Sumatriptan 100 mg,mg,Sitran,Farmacol Chinoin,7653.696708,Alto
Multienzimas (Lipasa Proteasa Etc.),Tableta,Dimetilpolisiloxano 60 mg + Bromoprida 5 mg + Pancreatina 400 mg,mg,Enzymed,Biochem,1501.34924,Medio
Noretisterona Y Estradiol Valerato,Ampolla,Estradiol 5 mcg + Enantato De Noretisterona 50 mcg,ml,Nofertyl,Lafrancol,325.8666667,Bajo
Noretisterona Y Estradiol Valerato,Ampolla,Enantato De Noretisterona 50 mcg + Estradiol 5 mcg,ml,Nofertyl,Lafrancol,3709.272268,Medio
Noretisterona Y Estradiol Valerato,Ampolla,Estradiol 5 mcg + Enantato De Noretisterona 50 mcg,ml,Nofertyl,Lafrancol,4127.345309,Alto
Drospirenona Y Estradiol,Tableta,Estradiol 1 mg + Drospirenona 2 mg,mg,Angeliq,Bayer,1428.107143,Alto
Drospirenona Y Estradiol,Tableta,Estradiol 1 mg + Drospirenona 2 mg,mg,Angeliq,Bayer,1428.0,Alto
Esomeprazol,Tableta,Esomeprazol 40 mg,mg,Esomeprazol,La Sante,1755.56046,Alto
Esomeprazol,Tableta,Esomeprazol 40 mg,mg,Esomeprazol,La Sante,150.0,Medio
Esomeprazol,Tableta,Esomeprazol 20 mg,mg,Esomeprazol,La Sante,1399.407392,Medio
Esomeprazol,Tableta,Esomeprazol 20 mg,mg,Esomeprazol,La Sante,99.0,Medio
Latanoprost,Frasco,"Latanoprost 0,05 mg",ml,Latanox,Procaps,7770.995355,Bajo
Latanoprost,Frasco,"Latanoprost 0,05 mcg",ml,Latanox,Procaps,34888.73751,Medio
Latanoprost,Frasco,"Latanoprost 0,05 mcg",ml,Latanox,Procaps,7642.946879,Alto
Latanoprost,Frasco,"Latanoprost 0,05 mcg",ml,Latanox,Procaps,4408.206256,Bajo
Mometasona,Tubo,"Mometasona 0,1 g",g,Mometasona,Genfar,26095.58259,Medio
Mometasona,Tubo,"Mometasona 0,1 g",g,Mometasona,Genfar,2536.381738,Bajo
Sildenafil,Capsula,Sildenafil 50 mg,mg,Gelpin,Eurofarma,833.898924,Bajo
Sulfasalazina,Tableta,Sulfasalazina 500 mg,mg,Sulfasalazina,Bussié,978.464218,Medio
Sulfasalazina,Tableta,Sulfasalazina 500 mg,mg,Sulfasalazina,Bussié,657.4982755,Alto
Diclofenaco,Frasco,Diclofenaco 15 mcg,ml,Algifen,Biochem,20014.00862,Medio
Secnidazol,Tableta,Secnidazol 1000 mg,mg,Nidaz,Coopidrogas,3879.865674,Bajo
Oximetazolina,Frasco,"Oximetazolina 0,5 mg",ml,Nafazol,Incobra,9790.666667,Alto
Oximetazolina,Frasco,"Oximetazolina 0,5 mg",ml,Nafazol,Incobra,136.6804374,Bajo
Dextrosa Y Cloruro De Sodio,Bolsa,"Cloruro De Sodio 0,9 g + Glucosa 5 mg",ml,"Dextrosa Al 5% Y Cloruro De Sodio Al 0,9%",Fresenius,1492.0,Medio
Dextrosa Y Cloruro De Sodio,Bolsa,"Cloruro De Sodio 0,9 g + Cloruro De Sodio 0,9 mg + Glucosa 5 mg",ml,"Dextrosa Al 5% Y Cloruro De Sodio Al 0,9%",Fresenius,2134.978571,Medio
Dextrosa,Bolsa,Glucosa 10 g,ml,Dextrosa Al 10%,Fresenius,1743.0,Medio
Dextrosa,Bolsa,Glucosa 10 mg,ml,Dextrosa Al 10%,Fresenius,2300.0,Medio
Dextrosa,Bolsa,Glucosa 10 mg,ml,Dextrosa Al 10%,Fresenius,2036.495895,Medio
Dextrosa,Bolsa,Dextrosa 50 g,ml,Dextrosa Al 50%,Fresenius,2896.0,Bajo
Dextrosa,Bolsa,Dextrosa 50 g,ml,Dextrosa Al 50%,Fresenius,5239.427745,Medio
Cefradina,Capsula,Cefradina 500 mg,mg,Cefradina,Bussié,774.4677444,Bajo
Cefradina,Capsula,Cefradina 500 mg,mg,Cefradina,Bussié,352.7570728,Medio
Guaifenesina,Frasco,Guayacolato De Glicerilo 2 mcg + Carbocisteina 3 mcg,ml,Tussyl Miel,Incobra,124.9643996,Medio
Guaifenesina,Frasco,Guayacolato De Glicerilo 2 mcg + Carbocisteina 3 mcg,ml,Tussyl Miel,Incobra,116.4583333,Medio
Betametasona,Ampolla,Betametasona 4 g,ml,Tanderil,Incobra,12281.01241,Alto
Betametasona,Ampolla,Betametasona 4 g,ml,Tanderil,Incobra,8750.0,Alto
Metocarbamol,Tableta,Metocarbamol 750 mg,mg,Mioflex Metocarbmol,Labinco,294.0,Bajo
Metocarbamol,Tableta,Metocarbamol 750 mg,mg,Mioflex Metocarbmol,Labinco,121.8857434,Bajo
Naproxeno,Frasco,Naproxeno 2500 g,ml,"Naprox 2,5%",Labinco,4967.485746,Medio
Naproxeno,Frasco,Naproxeno 2500 mcg,ml,"Naprox 2,5%",Labinco,2117.219974,Medio
Bisacodilo,Tableta,Bisacodilo 5 mg,mg,Laxium,Labinco,253.0573441,Alto
Bisacodilo,Tableta,Bisacodilo 5 mg,mg,Laxium,Labinco,64.9,Bajo
Mosaprida,Tableta,Mosaprida 5 mg,mg,Moxar,Bussié,3877.411407,Alto
Mosaprida,Tableta,Mosaprida 5 mg,mg,Moxar,Bussié,264.4706872,Bajo
Metronidazol,Frasco,"Metronidazol 8,04 mg",ml,Amegiar,Comerfar,15312.60495,Medio
Metronidazol,Frasco,Metronidazol 5 mg,ml,Metronidazol,Pentacoop,4752.100991,Medio
Metronidazol,Frasco,Metronidazol 5 mg,ml,Metronidazol,Pentacoop,4090.0,Medio
Dipirona Sodica,Ampolla,"Dipirona 2,5 mg",ml,Laper,Blaskov,2906.75,Medio
Dipirona Sodica,Ampolla,"Dipirona 2,5 mg",ml,Laper,Blaskov,1584.804469,Medio
Irbesartan,Tableta,Irbesartan 300 mg,mg,Irbeprex,Mega Labs,1613.533333,Alto
Irbesartan,Tableta,Irbesartan 300 mg,mg,Irbeprex,Mega Labs,932.6333333,Medio
Hidroclorotiazida E Irbesartan,Tableta,"Irbesartan 300 mg + Hidroclorotiazida 12,5 mg",mg,Irbeprex H,Mega Labs,1828.903654,Alto
Hidroclorotiazida E Irbesartan,Tableta,"Irbesartan 300 mg + Hidroclorotiazida 12,5 mg",mg,Irbeprex H,Mega Labs,569.780083,Alto
Minoxidil,Tableta,Minoxidil 10 mg,mg,Vaxdil,Licol,1337.660181,Alto
Minoxidil,Tableta,Minoxidil 10 mg,mg,Vaxdil,Licol,238.2941176,Alto
Levofloxacina,Tableta,Levofloxacina 500 mg,mg,Levofloxacino,Genfar,4102.3544,Medio
Gabapentin,Capsula,Gabapentin 400 mg,mg,Gabapentin,Mk,438.8745792,Bajo
Gabapentin,Capsula,Gabapentin 400 mg,mg,Gabapentin,Mk,371.4139265,Medio
Pravastatina,Tableta,Pravastatina 20 mg,mg,Pravastatina,Genfar,2506.664865,Medio
Pravastatina,Tableta,Pravastatina 20 mg,mg,Pravastatina,Genfar,257.3949228,Medio
Dicloxacilina,Capsula,Dicloxacilina 500 mg,mg,Dicloxacilina,Pentacoop,379.2828767,Bajo
Sumatriptan,Tableta,Sumatriptan 50 mg,mg,Imigran,Glaxosmithkline,30610.0,Medio
Sumatriptan,Tableta,Sumatriptan 50 mg,mg,Imigran,Glaxosmithkline,21971.97389,Medio
Dicloxacilina,Capsula,Dicloxacilina 500 mg,mg,Diclovert,Comerfar,1156.401064,Medio
Metocarbamol,Tableta,Metocarbamol 750 mg,mg,Metocarbamol,Laproff,250.1508418,Bajo
Acido Acetilsalicilico + Bicarbonato De Sodio + Cafeina,Sobre,"Bicarbonato De Sodio 2,51 g + Acido Acetilsalicilico 0,65 mg + Cafeina 0,065 g",g,Bonfiest Plus,Tecnofarma,2628.515563,Medio
Acido Acetilsalicilico + Bicarbonato De Sodio + Cafeina,Sobre,"Cafeina 0,065 ui + Acido Acetilsalicilico 0,65 g + Bicarbonato De Sodio 2,51 g",g,Bonfiest Plus,Tecnofarma,2647.427627,Medio
Acido Acetilsalicilico + Bicarbonato De Sodio + Cafeina,Sobre,"Cafeina 0,065 mg + Bicarbonato De Sodio 2,51 mg + Acido Acetilsalicilico 0,65 mg",g,Bonfiest Plus,Tecnofarma,2642.10254,Medio
Acido Acetilsalicilico + Bicarbonato De Sodio + Cafeina,Sobre,"Cafeina 0,065 g + Bicarbonato De Sodio 2,51 mg + Acido Acetilsalicilico 0,65 mg",g,Bonfiest Plus,Tecnofarma,2749.1847,Medio
Acetaminofen Y Tramadol,Frasco,"Acetaminofen 6,5 mg + Tramadol 0,75 mg",ml,Fastfen,Siegfried,19996.67925,Medio
Levonorgestrel Y Etinilestradiol,Tableta,"Levonorgestrel 0,15 mg + Etinilestradiol 0,03 mg",mg,Microgynon,Tecnofarma,268.9047619,Bajo
Levonorgestrel Y Etinilestradiol,Tableta,"Levonorgestrel 0,15 mg + Etinilestradiol 0,03 mg",mg,Microgynon,Tecnofarma,231.3100737,Bajo
Nevirapina,Tableta,Nevirapina 200 mg,mg,Nevirapina,Percos,193.7068376,Bajo
Sen Y Ruibarbo,Sobre,"Sen Polvo De Hojas 0,44 g + Ruibarbo Polvo De Raiz 0,43 mg + Sulfato De Magnesio 21,13 mg",g,Antibil,Manuel Arboleda Y Cia,4291.0,Medio
Sildenafil,Tableta,Sildenafil 100 mg,mg,Erassin,Labinco,4736.017502,Bajo
Fenazopiridina,Tableta,Fenazopiridina 200 mg,mg,Almax Nx,Nevox,8950.285714,Medio
Fenazopiridina,Tableta,Fenazopiridina 200 mg,mg,Almax Nx,Nevox,2925.860133,Medio
Hidroclorotiazida E Irbesartan,Tableta,"Hidroclorotiazida 12,5 mg + Irbesartan 300 mg",mg,Irbetiazid,Siegfried,402.0,Bajo
Hidroclorotiazida E Irbesartan,Tableta,"Hidroclorotiazida 12,5 mg + Irbesartan 300 mg",mg,Irbetiazid,Siegfried,335.0,Bajo
Hidroclorotiazida E Irbesartan,Tableta,"Irbesartan 150 mg + Hidroclorotiazida 12,5 mg",mg,Irbetiazid,Siegfried,228.0,Bajo
Hidroclorotiazida E Irbesartan,Tableta,"Irbesartan 150 mg + Hidroclorotiazida 12,5 mg",mg,Irbetiazid,Siegfried,190.0,Bajo
Cetirizina,Tableta,Cetirizina 10 mg,mg,Cetirizina,Bussié,102.100564,Bajo
Deflazacort,Tableta,Deflazacort 30 mg,mg,Clobak,Incobra,3021.482609,Medio
Deflazacort,Tableta,Deflazacort 30 mg,mg,Clobak,Incobra,867.6624041,Bajo
Hidrogeno Peroxido,Frasco,"Hidrogeno Peroxido 7,2 g",ml,Agua Oxigenada,Laboratorios Leon,7000.0,Medio
Amoxicilina Y Sulbactam,Tableta,Sulbactam 125 mg + Amoxicilina 875 mg,mg,Trifamox Ibl Duo,Bago,5348.492188,Alto
Amoxicilina Y Sulbactam,Tableta,Sulbactam 125 mg + Amoxicilina 875 mg,mg,Trifamox Ibl Duo,Bago,3375.0,Medio
Amoxicilina Y Beta-Lactamasa Inhibidor,Frasco,Sulbactam Pivoxil 50 mg + Amoxicilina 200 mg,ml,Trifamox Ibl Duo,Bago,35910.0,Medio
N- Butil Bromuro De Hioscina,Tableta,N- Butil Bromuro De Hioscina 10 mg,mg,N-Butilbromuro De Hioscina,Bussié,249.7505561,Bajo
N- Butil Bromuro De Hioscina,Tableta,N- Butil Bromuro De Hioscina 10 mg,mg,N-Butilbromuro De Hioscina,Bussié,120.3683906,Bajo
Ciproheptadina,Frasco,Ciproheptadina 40 mg,ml,Periactin,Tecnofar,14548.28682,Medio
Latanoprost,Frasco,"Latanoprost 0,05 mg",ml,Gaap Ofteno,Sophia,21396.66178,Alto
Latanoprost,Frasco,"Latanoprost 0,05 mg",ml,Gaap Ofteno,Sophia,9196.98876,Medio
Desloratadina,Tableta,Desloratadina 5 mg,mg,Rinotadin,Mega Labs,197.0028679,Bajo
Clorfenamina,Tableta,Clorfenamina 4 mg,mg,Clorfam,Labinco,113.7527533,Bajo
Clorfenamina,Tableta,Clorfenamina 4 mg,mg,Clorfam,Labinco,193.0,Bajo
Levotiroxina Sodica,Tableta,Levotiroxina Sodica 50 mcg,mcg,Tirogal,Bioquifar,231.5053763,Bajo
Levotiroxina Sodica,Tableta,Levotiroxina Sodica 50 mcg,mcg,Tirogal,Bioquifar,57.0,Medio
Escitalopram,Tableta,Escitalopram 10 mg,mg,Drugtech Ipran,Synthesis,6744.982198,Alto
Escitalopram,Tableta,Escitalopram 10 mg,mg,Drugtech Ipran,Synthesis,1498.77182,Alto
Escitalopram,Tableta,Escitalopram 20 mg,mg,Drugtech Ipran,Synthesis,14272.289,Alto
Escitalopram,Tableta,Escitalopram 20 mg,mg,Drugtech Ipran,Synthesis,2199.669591,Alto
Cefradina,Tableta,Cefradina 500 mg,mg,Kliacef,Bioquifar,338.6746988,Medio
Cefradina,Tableta,Cefradina 500 mg,mg,Kliacef,Bioquifar,926.0,Medio
Nitazoxanida,Tableta,Nitazoxanida 500 mg,mg,Paraxin,Chalver,10666.66667,Alto
Nitazoxanida,Tableta,Nitazoxanida 500 mg,mg,Paraxin,Chalver,10666.66667,Alto
Albendazol,Tableta,Albendazol 200 mg,mg,Finapar,Bioquifar,196.8634241,Medio
Albendazol,Tableta,Albendazol 200 mg,mg,Finapar,Bioquifar,561.9634789,Medio
Nitroglicerina,Vial,Nitroglicerina 50 mg,ml,Nitroglicerina,Ryan,11928.125,Bajo
Nitroglicerina,Vial,Nitroglicerina 50 mg,ml,Nitroglicerina,Ryan,11758.92857,Bajo
Electrolitos Con Carbohidratos Rehidratacion Oral,Frasco,Electrolitos Con Carbohidratos Rehidratacion Oral,ml,Pediasol 45,Quibi,5794.329004,Medio
Electrolitos Con Carbohidratos Rehidratacion Oral,Sobre,Electrolitos Con Carbohidratos - Rehidratacion Oral,ml,Pediasol 45,Quibi,9013.078947,Medio
Doxiciclina,Tableta,Doxiciclina 100 mg,mg,Doxiciclina,Winthrop,528.6509651,Medio
Doxiciclina,Tableta,Doxiciclina 100 mg,mg,Doxiciclina,Winthrop,110.7234784,Bajo
Valerato De Estradiol,Tableta,Valerato De Estradiol 2 mg,mg,Progynova,Bayer,322.6071429,Medio
Valerato De Estradiol,Tableta,Valerato De Estradiol 2 mg,mg,Progynova,Bayer,322.0,Medio
Bromhexina,Frasco,"Bromhexina Clorhidrato 0,16 mg",ml,Brontuss,Quimica Patric,6348.298945,Medio
Bromhexina,Frasco,"Bromhexina Clorhidrato 0,08 mg",ml,Brontuss,Quimica Patric,7443.542998,Bajo
Acido Acetilsalicilico,Tableta,Acido Acetilsalicilico 100 mg,mg,Viol-Dol,Bioquifar,70.81967213,Bajo
Benzoato De Bencilo,Frasco,Benzoato De Bencilo 10 %,ml,Liroderm,Labquifar,8976.136364,Medio
Benzoato De Bencilo,Frasco,Benzoato De Bencilo 10 %,ml,Liroderm,Labquifar,4223.334835,Medio
Dextrosa Y Cloruro De Sodio,Bolsa,"Cloruro De Sodio 0,9 g + Dextrosa 5 mg",ml,Dextrosa Al 5% En Cloruro De Sodio,Corpaul,80.13571429,Medio
Dextrosa Y Cloruro De Sodio,Bolsa,"Cloruro De Sodio 0,9 g + Dextrosa 5 mg",ml,Dextrosa Al 5% En Cloruro De Sodio,Corpaul,74.28571429,Medio
Dextrosa Y Cloruro De Sodio,Bolsa,"Dextrosa 5 mg + Cloruro De Sodio 0,9 g",ml,Dextrosa Al 5% En Cloruro De Sodio,Corpaul,2455.306818,Medio
Dextrosa Y Cloruro De Sodio,Bolsa,"Dextrosa 5 mg + Cloruro De Sodio 0,9 g",ml,Dextrosa Al 5% En Cloruro De Sodio,Corpaul,2145.391304,Medio
Insulina Glulisina,Jeringa Prellenada,Insulina Glulisina 100 mg,ml,Apidra,Sanofi Aventis,21813.5274,Bajo
Insulina Glulisina,Jeringa Prellenada,Insulina Glulisina 100 mg,ml,Apidra,Sanofi Aventis,18583.34433,Medio
Insulina Glulisina,Jeringa Prellenada,Insulina Glulisina 100 mg,ml,Apidra,Sanofi Aventis,22093.16727,Medio
Insulina Glulisina,Jeringa Prellenada,Insulina Glulisina 100 mg,ml,Apidra,Sanofi Aventis,18489.81936,Bajo
Articaina Y Adrenalina,Jeringa Prellenada,"Adrenalina Base 0,009 g + Articaina Combinaciones 72 mg",ml,Septanest Con Adrenalina,Septodont,1605.026582,Medio
Travoprost,Frasco,Travoprost 40 mg,ml,Glaucoprost,Mega Labs,38933.1284,Medio
Levocetirizina,Tableta,Levocetirizina 5 mg,mg,Levoc,Legrand,4560.0,Medio
Atorvastatina,Tableta,Atorvastatina 20 mg,mg,Atorvastatina,Sandoz,801.1961997,Medio
Dimenhidrinato,Tableta,Dimenhidrinato 50 mg,mg,Dimenol,Labinco,206.8938631,Medio
Fenilefrina Y Tropicamida,Frasco,Tropicamida 5 mg + Fenilefrina 50 mg,ml,Fotorretin,Mega Labs,12951.0,Medio
Fenilefrina Y Tropicamida,Frasco,Tropicamida 5 mg + Fenilefrina 50 mg,ml,Fotorretin,Mega Labs,8912.661786,Medio
Pantoprazol,Tableta,Pantoprazol 40 mg,mg,Ugarpan,Idefar,3773.480575,Medio
Vitamina C,Tableta,Vitamina C 500 mg + Vitamina C 500 mg,mg,Vical,Ecar,450.0,Alto
Vitamina C,Tableta,Vitamina C 500 mg + Vitamina C 500 mg,mg,Vical,Ecar,99.26392915,Medio
Moxifloxacina,Tableta,Moxifloxacina 400 mg,mg,Quinomax,Mega Labs,4002.923529,Medio
Tetrinoina Y Minoxidil,Frasco,"Tretinoina 0,025 mg + Minoxidil 5 mg",ml,Folister,Procaps,40000.0,Medio
Clotrimazol,Ovulo,Clotrimazol 200 mg,mg,Gynocanesten,Bayer,14064.91946,Medio
Epa + Dha + Alfa Tocoferol,Frasco,Ácido Eicosapentanóico Y Acido Docosahexanoico 10 mg,ml,Omegaven,Fresenius,9664.243391,Medio
Espiramicina,Tableta,Espiramicina 3000000 IU,IU,Expirex,Labinco,2156.0,Medio
Espiramicina,Tableta,Espiramicina 3000000 IU,IU,Expirex,Labinco,1127.5412,Medio
Sulfametoxazol Y Trimetoprim,Tableta,Sulfametoxazol 800 mg + Trimetoprim 160 mg,mg,Trimetroprima + Sulfametoxasol,Pentacoop,321.3491756,Medio
Sulfametoxazol Y Trimetoprim,Tableta,Sulfametoxazol 800 mg + Trimetoprim 160 mg,mg,Decasulf Forte,Comerfar,1382.544624,Alto
Carvedilol,Tableta,Carvedilol 25 mg,mg,Coryol,Sandoz,55.65,Bajo
Carvedilol,Tableta,"Carvedilol 12,5 mg",mg,Coryol,Sandoz,266.9666667,Bajo
Carvedilol,Tableta,"Carvedilol 6,25 mg",mg,Coryol,Sandoz,132.0,Bajo
Carvedilol,Tableta,"Carvedilol 6,25 mg",mg,Coryol,Sandoz,69.46666667,Medio
Fenoterol Y Otros Farmacos Para Enfermedad Obstructiva De La Via Aerea,Frasco,"Noscapina 0,1 g + Cloruro De Amonio 0,7 g + Bromhidrato De Fenoterol 0,0633 g",ml,Pulbronc Nf,Novamed,33101.13663,Medio
Fenoterol Y Otros Farmacos Para Enfermedad Obstructiva De La Via Aerea,Frasco,"Noscapina 0,1 g + Cloruro De Amonio 0,7 g + Bromhidrato De Fenoterol 0,0633 g",ml,Pulbronc Nf,Novamed,20000.0,Medio
Levodopa Y Entacapona,Tableta,"Levodopa 50 mg + Carbidopa 12,5 mg + Entacapona 200 mg",mg,Stalevo,Sandoz,1146.5,Medio
Levodopa Y Entacapona,Tableta,"Levodopa 50 mg + Carbidopa 12,5 mg + Entacapona 200 mg",mg,Stalevo,Sandoz,1146.205989,Medio
Levodopa Y Entacapona,Tableta,Levodopa 100 mg + Entacapona 200 mg + Carbidopa 25 mg,mg,Stalevo,Sandoz,2284.643579,Medio
Levodopa Y Entacapona,Tableta,Levodopa 100 mg + Entacapona 200 mg + Carbidopa 25 mg,mg,Stalevo,Sandoz,2293.0,Medio
Levodopa Y Entacapona,Tableta,"Entacapona 200 mg + Carbidopa 37,5 mg + Levodopa 150 mg",mg,Stalevo,Sandoz,2619.09239,Medio
Levodopa Y Entacapona,Tableta,"Entacapona 200 mg + Carbidopa 37,5 mg + Levodopa 150 mg",mg,Stalevo,Sandoz,2936.785827,Medio
Simvastatin Y Ezetimibe,Tableta,Simvastatina 10 mg + Ezetimiba 10 mg,mg,Vytorin,Merck,1393.4,Medio
Simvastatin Y Ezetimibe,Tableta,Simvastatina 10 mg + Ezetimiba 10 mg,mg,Vytorin,Merck,1213.951683,Medio
Simvastatin Y Ezetimibe,Tableta,Simvastatina 20 mg + Ezetimiba 10 mg,mg,Vytorin,Merck,2809.805825,Medio
Simvastatin Y Ezetimibe,Tableta,Simvastatina 20 mg + Ezetimiba 10 mg,mg,Vytorin,Merck,1660.440191,Alto
Simvastatin Y Ezetimibe,Tableta,Ezetimiba 10 mg + Simvastatina 20 mg,mg,Vytorin,Merck,2786.0064,Alto
Simvastatin Y Ezetimibe,Tableta,Ezetimiba 10 mg + Simvastatina 20 mg,mg,Vytorin,Merck,1209.621891,Alto
Simvastatin Y Ezetimibe,Tableta,Simvastatina 40 mg + Ezetimiba 10 mg,mg,Vytorin,Merck,5538.687636,Alto
Simvastatin Y Ezetimibe,Tableta,Simvastatina 40 mg + Ezetimiba 10 mg,mg,Vytorin,Merck,1991.036729,Alto
Cromoglicato De Sodio,Frasco,Cromoglicato De Sodio 20 g,ml,Cromoglicato De Sodio 2%,Laboratorios Richmond,2320.0,Medio
Deflazacort,Tableta,Deflazacort 6 mg,mg,Cortidexan,Bioquifar,710.969697,Medio
Deflazacort,Tableta,Deflazacort 6 mg,mg,Cortidexan,Bioquifar,192.3168605,Bajo
Acido Alendronico,Tableta,Acido Alendronico   70 mg,mg,Osticalcin,Labquifar,1023.809524,Bajo
Acido Alendronico,Tableta,Acido Alendronico   70 mg,mg,Osticalcin,Labquifar,160.1421144,Bajo
Ivermectina,Frasco,"Ivermectina 0,006 g",ml,Simpiox,Gerco,7174.177007,Bajo
Metoclopramida,Tableta,Metoclopramida 10 mg,mg,Enzimar,Armofar,339.0612836,Alto
Minoxidil,Frasco,Minoxidil 5 g,ml,Renobell,Licol,24157.25995,Medio
Duloxetina,Capsula,Duloxetina 60 mg,mg,Cymbalta,Eli Lilly,2453.928571,Alto
Duloxetina,Capsula,Duloxetina 60 mg,mg,Cymbalta,Eli Lilly,2240.0,Alto
Duloxetina,Capsula,Duloxetina 30 mg,mg,Cymbalta,Eli Lilly,1226.428571,Alto
Duloxetina,Capsula,Duloxetina 30 mg,mg,Cymbalta,Eli Lilly,1120.0,Alto
Levonorgestrel,Tableta,"Levonorgestrel 0,75 mg",mg,Postday,Lafrancol,8357.627811,Alto
Levonorgestrel Y Etinilestradiol,Tableta,"Levonorgestrel 0,1 mg + Etinilestradiol 0,02 mg",mg,Minipil,Lafrancol,210.058855,Medio
Irbesartan,Tableta,Irbesartan 2,mg,Irbett,Siegfried,352.0,Medio
Irbesartan,Tableta,Irbesartan 2,mg,Irbett,Siegfried,320.0,Medio
Etoposido,Ampolla,Etoposido 100 g,ml,Etoposido,Blau,1171.6,Medio
Etoposido,Ampolla,Etoposido 100 g,ml,Etoposido,Blau,1171.6,Medio
Drospirenona Y Etinlestradiol,Tableta,"Drospirenona 3 mg + Etinilestradiol 0,03 mg",mg,Yax,Lafrancol,1060.378297,Medio
Drospirenona Y Etinlestradiol,Tableta,"Drospirenona 3 mg + Etinilestradiol 0,03 mg",mg,Yax,Lafrancol,805.6315789,Alto
Acido Hialuronico,Frasco,Hialuronato De Sodio 4 g,ml,Toptear,Mega Labs,20783.08041,Medio
Cloruro De Sodio,Spray,"Cloruro De Sodio 0,65 g",ml,Physiocean,Synthesis,31636.0,Alto
Cloruro De Sodio,Spray,"Cloruro De Sodio 0,65 g",ml,Physiocean,Synthesis,18418.96848,Alto
Pamoato De Oxantel Y Pamoato De Pirantel,Tableta,Pamoato De Oxantel 100 mg + Pamoato De Oxantel 100 mg,mg,Helmintrel,Biochem,2618.089923,Medio
Dinitrato De Isosorbide,Tableta,Dinitrato De Isosorbide 10 mg,mg,Dinitrato De Isosorbide,Laproff,88.84222422,Bajo
Neomicina + Polimixina + Dexametasona,Frasco,"Neomicina 3,5 g + Polimixina B Sulfato 6000 g + Dexametasona 1 g",ml,Polioftal,Blaskov,8488.704,Medio
Neomicina + Polimixina + Dexametasona,Frasco,"Neomicina 3,5 g + Polimixina B Sulfato 6000 g + Dexametasona 1 g",ml,Polioftal,Blaskov,3663.165906,Medio
Paroxetina,Tableta,Paroxetina 20 mg,mg,Paroxetina,Genfar,2321.195154,Medio
Paroxetina,Tableta,Paroxetina 20 mg,mg,Paroxetina,Genfar,849.8025751,Medio
Lisinopril,Tableta,Lisinopril 5 mg,mg,Lisipril,Lafrancol,3401.75,Medio
Lisinopril,Tableta,Lisinopril 5 mg,mg,Lisipril,Lafrancol,1169.408568,Medio
Trimebutina,Frasco,Trimebutina 200 mg,ml,Procaps Muvett,Procaps,15427.50251,Medio
Paroxetina,Tableta,Paroxetina 20 mg,mg,Paroxetina,Mk,2613.727747,Medio
Paroxetina,Tableta,Paroxetina 20 mg,mg,Paroxetina,Mk,658.0955556,Medio
Fenoterol + Cloruro De Amonio + Paroxetina,Frasco,"Noscapina 0,05 g + Bromhidrato De Fenoterol 0,025 g + Cloruro De Amonio 0,35 g",ml,Pulbronc Nf,Novamed,32404.62523,Medio
Fenoterol + Cloruro De Amonio + Paroxetina,Frasco,"Noscapina 0,05 g + Bromhidrato De Fenoterol 0,025 g + Cloruro De Amonio 0,35 g",ml,Pulbronc Nf,Novamed,19946.54545,Medio
Ibuprofeno Y Tizanidina,Capsula,Tizanidina Clorhidrato 2 mg + Ibuprofeno 400 mg,mg,Flectadol,Novamed,1597.575476,Medio
Ibuprofeno Y Tizanidina,Capsula,Tizanidina Clorhidrato 2 mg + Ibuprofeno 400 mg,mg,Flectadol,Novamed,1384.264827,Medio
Amoxicilina Y Clavunalato,Frasco,Acido Clavulanico 400 mg + Amoxicilina 57 mg,ml,Curam Junior,Sandoz,9278.781089,Medio
Acido Pipemidico,Tableta,Acido Pipemidico 400 mg,mg,Mixato,Comerfar,1922.8,Medio
Naproxeno,Tableta,Naproxeno 500 mg,mg,Improstan,Comerfar,1585.230587,Alto
